what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777126027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777126136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777127438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777130411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777130531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777130547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777131760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777133546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777135548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777144735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777146804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777146887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777148129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777160866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777161689
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777161689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777167140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777168671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777169969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777171177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777172071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777172579
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381777176143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777177005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777178162
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1381777178775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777180179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777182423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777185622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777195082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777195782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777198860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777203172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777205861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777245348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777258459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777264155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777294729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777294886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777299918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777307105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777314372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777322799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777324923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381777326287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777328575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777334305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777335422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777726261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381777726668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777731583
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1381777741285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777745960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777747404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777752658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777771885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777781519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777783592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777794255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777799559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777802078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777805592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777815862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777818009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777828403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381777832563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381777834954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381777841399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777842235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777842410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1381777845310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777845963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381777846133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777851874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381777857483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381777860196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381777861113
