what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138686044
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380138686058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380138690457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138699059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138701080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138702754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138708262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380138721663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138731072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138731259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138732458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138734042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138736644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1380138750059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380138753986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138759739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138773110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380138774593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380138782174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138785714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138787598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138788226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138789709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380138795568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380138822710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380138829227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380138833827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380138835765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380138840621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138843383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380138848101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380138850962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380138852403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380138852953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380138862205
