what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380375960434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380375985184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380375991784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380375993724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380375994794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380375995684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376010304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376043044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376052274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376055204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376058294
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380376079374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376095964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376098244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376098374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376098864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380376104824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376105654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376105864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380376109924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376111004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376111184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376112574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376113454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380376122704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376123794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376123964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376125374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380376128724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376143304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376169754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376170904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376178194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376178374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380376181224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376182324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376182504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376187824
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1380376204494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376210434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376212334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376215274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376222064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376226295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376227725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376233185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376237406
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380376241216
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380376245636
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380376245856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380376245876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380376249526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376250736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376324207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376346508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380376346598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377870931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377878591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377956411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377960031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377960872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377976152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380377994102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385505901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385506281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385508091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385513051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385522451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385523872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380385566142
