what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380391883080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391883950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391884130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391887590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391887750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380391889090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391890712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391897893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380391904404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391905824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391915502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380391917053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380391918663
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1380391922513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380391932273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380391933223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380391933883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380391934703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391936553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391949464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391962745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380391966466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380391973977
