what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135701199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380135708186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135710827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135711002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380135713751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135717221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135717381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135719360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135720306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135722671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135725873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380135728171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380135728315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380135732006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135732926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135733649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135735079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380135736143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135741001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380135743653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135744523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135744932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380135746262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380135749032
