what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380143773985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380143779407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380143784763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143786429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143788581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380143789762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380143790087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380143790473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380143790935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380143795368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380143796862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380143799405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143800361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143801331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143801837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143807451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380143812629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380143819984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143821434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380143821607
