what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380388002440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380388003760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388008180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388011630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388011750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388012120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388018210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388022520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388022640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388023140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380388025330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380388027270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388027960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388037180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388037370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388039810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388047170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388047360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380388049940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388050730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388050920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388054860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388055560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388057184
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388060554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388061404
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380388064104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388064284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380388068644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388069264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380388071394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388072204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388073464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388078384
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388078984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380388081394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388090954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388101954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380388126654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388127334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388127514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388128624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380388141184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388143934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380388144104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388148664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380388154434
