what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132448369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132452089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132452270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132453682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132455041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132458412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132464915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132468683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132476442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132513551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380132515574
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1380132516013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132520365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132522117
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380132522131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132524026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132530266
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132530370
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132530450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132540898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380132545552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132549303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132549798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132551932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132552617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132553294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132553855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132555189
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1380132558330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132564757
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132570897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1380132574211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132575190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132577994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132578764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132579595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132580809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132584890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132587431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132591267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132591367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132600457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132600848
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132608606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132609698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132610726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132612986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132615630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132620218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132620398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132623147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132624953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132626120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132628705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132643011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132643137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380132647758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132648939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132649092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132653410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132655172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132658117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132665067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132758089
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132764647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132771143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132773554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132782349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380132784813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1380132786595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132787369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132789901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132790436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132791210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132795728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380132796726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132813961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132814899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132819001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132834994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132836014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132837660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132855029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132856130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132862611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380132867063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132868409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132869784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132889356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132963474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1380132974457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132977311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380132977484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380132993869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1380132994248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380133006282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380133007913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380133009935
